task,epoch,loss_type,pos_mean,neg_mean,gap,violation_pct,ant_loss,nll,ant_loss_w,total,batches,run_idx
2,104,kd,0.7592342465753424,-0.03957808219178082,0.7988130136986302,0.5,41.25803652968037,1.1851851598173515,1.4433600456621003,2.6285488584474885,438,103
2,105,contrast,0.8017897260273973,-0.05459315068493151,0.856383105022831,0.5,44.24321917808219,0.8955431506849315,1.4457189497716896,2.341262785388128,438,304
2,105,kd,0.7610700913242009,-0.03876826484018265,0.7998420091324201,0.5,41.13157534246576,1.1785171232876712,1.4435182648401825,2.6220353881278538,438,104
2,106,contrast,0.805524200913242,-0.05502671232876712,0.8605525114155251,0.5,44.45545662100457,0.8737977168949772,1.4459538812785389,2.319756392694064,438,305
2,106,kd,0.7641472602739726,-0.038244292237442926,0.8023913242009133,0.5,41.7248401826484,1.1619984018264842,1.4440796803652967,2.606078310502283,438,105
2,107,contrast,0.798958904109589,-0.054550456621004564,0.8535073059360732,0.5,44.28630136986302,0.8990239726027397,1.445701369863014,2.344724200913242,438,306
2,107,kd,0.7585191780821918,-0.03893447488584475,0.7974552511415525,0.5,41.44833333333333,1.1769739726027397,1.4435746575342465,2.620550228310502,438,106
2,108,contrast,0.8007013698630137,-0.054376712328767125,0.8550801369863014,0.5,44.31506849315068,0.8952593607305936,1.4458132420091325,2.3410748858447485,438,307
2,108,kd,0.7607872146118722,-0.039264840182648406,0.8000502283105023,0.5,41.82011415525114,1.172083105022831,1.444170091324201,2.616253881278539,438,107
2,109,contrast,0.8006068493150684,-0.05469155251141552,0.8552977168949772,0.5,45.19495433789954,0.8916522831050229,1.4467780821917808,2.3384285388127855,438,308
2,109,kd,0.7601239726027398,-0.038983105022831054,0.799107305936073,0.5,41.78219178082191,1.1718077625570775,1.4437972602739726,2.61560799086758,438,108
2,110,contrast,0.7991285388127854,-0.054279680365296804,0.8534107305936073,0.5,45.06022831050228,0.8986541095890411,1.446589497716895,2.3452442922374432,438,309
2,110,kd,0.7596700913242009,-0.038798173515981735,0.7984673515981735,0.5,41.71175799086758,1.17695799086758,1.4437744292237442,2.6207308219178085,438,109
2,111,contrast,0.8012776255707763,-0.05471529680365297,0.8559977168949772,0.5,44.4122602739726,0.8946890410958904,1.4459486301369864,2.340640182648402,438,310
2,111,kd,0.7598273972602739,-0.037931278538812785,0.7977611872146119,0.5,41.57506849315069,1.183953196347032,1.4436203196347033,2.6275730593607305,438,110
2,112,contrast,0.7975803652968037,-0.05422694063926941,0.8518038812785388,0.5,44.485936073059364,0.9028440639269406,1.445837214611872,2.3486842465753424,438,311
2,112,kd,0.7562942922374428,-0.038805707762557075,0.7950956621004566,0.5,41.60041095890411,1.1900988584474885,1.4437890410958905,2.633887899543379,438,111
2,113,contrast,0.7990477168949771,-0.054189269406392696,0.8532372146118721,0.5,44.93175799086758,0.8987148401826484,1.4462335616438355,2.3449470319634704,438,312
2,113,kd,0.7585705479452054,-0.038556164383561645,0.7971312785388128,0.5,41.99340182648402,1.183136301369863,1.4442401826484017,2.6273735159817355,438,112
2,114,contrast,0.8006077625570777,-0.05443470319634704,0.8550404109589042,0.5,44.99527397260274,0.8915433789954338,1.4466360730593608,2.338178082191781,438,313
2,114,kd,0.7592920091324201,-0.03964748858447489,0.7989351598173516,0.5,41.351780821917814,1.179211415525114,1.4431563926940638,2.6223671232876713,438,113
2,115,contrast,0.8003787671232877,-0.05426369863013698,0.8546431506849316,0.5,44.940593607305935,0.8935874429223745,1.4464075342465754,2.339991780821918,438,314
2,115,kd,0.7611673515981735,-0.039355479452054795,0.8005246575342465,0.5,41.50783105022831,1.1728180365296803,1.4436308219178082,2.6164495433789954,438,114
2,116,contrast,0.804967808219178,-0.05444771689497717,0.8594105022831051,0.5,45.15894977168949,0.8784874429223744,1.446504794520548,2.32499200913242,438,315
2,116,kd,0.7630833333333333,-0.03928858447488585,0.8023723744292237,0.5,41.73611872146118,1.1675627853881279,1.4439406392694065,2.6115034246575344,438,115
2,117,contrast,0.8006954337899544,-0.054556621004566215,0.8552511415525115,0.5,45.1763698630137,0.8908664383561644,1.4466043378995435,2.3374742009132423,438,316
2,117,kd,0.7595326484018264,-0.0391296803652968,0.798662100456621,0.5,41.35945205479452,1.179296803652968,1.4433205479452054,2.622617123287671,438,116
2,118,contrast,0.7957173515981736,-0.054157762557077625,0.8498760273972603,0.5,45.46246575342466,0.9075054794520547,1.4470543378995433,2.354553196347032,438,317
2,118,kd,0.7549646118721461,-0.038249086757990866,0.7932114155251142,0.5,42.06563926940639,1.1913116438356164,1.444333105022831,2.635641552511416,438,117
2,119,contrast,0.8012641552511416,-0.0543296803652968,0.8555979452054794,0.5,44.79454337899543,0.8902664383561644,1.4463609589041095,2.3366221461187218,438,318
2,119,kd,0.758316894977169,-0.03907328767123288,0.7973908675799087,0.5,41.756986301369864,1.1775520547945204,1.4437796803652967,2.62132899543379,438,118
2,120,contrast,0.801737899543379,-0.05446826484018265,0.8562063926940638,0.5,44.63194063926941,0.8885299086757992,1.446064611872146,2.33459703196347,438,319
2,120,kd,0.7599575342465753,-0.03946643835616438,0.7994205479452056,0.5,41.95105022831051,1.1744970319634704,1.4441794520547946,2.618677168949772,438,119
2,121,contrast,0.8054474885844749,-0.055539954337899544,0.8609917808219177,0.5,45.10481735159817,0.8742712328767123,1.4467479452054794,2.32102100456621,438,320
2,121,kd,0.7627833333333334,-0.03846689497716895,0.8012502283105023,0.5,41.92228310502283,1.1727484018264842,1.444096575342466,2.616843378995434,438,120
2,122,contrast,0.8093833333333333,-0.05554657534246575,0.8649296803652968,0.5,45.36568493150685,0.8532835616438357,1.4469922374429223,2.3002705479452055,438,321
2,122,kd,0.7654643835616438,-0.038532191780821914,0.8039977168949772,0.5,42.05280821917808,1.15582899543379,1.443952511415525,2.5997840182648404,438,121
2,123,contrast,0.8125262557077626,-0.05611872146118721,0.8686474885844749,0.5,45.30623287671233,0.8398883561643836,1.4470851598173515,2.286974200913242,438,322
2,123,kd,0.7664837899543379,-0.039492694063926935,0.8059723744292238,0.5,41.50474885844749,1.1459326484018264,1.4434401826484018,2.5893726027397257,438,122
2,124,contrast,0.8123890410958904,-0.05615776255707763,0.8685458904109589,0.5,45.15735159817351,0.8395849315068493,1.446592694063927,2.2861755707762557,438,323
2,124,kd,0.7663819634703196,-0.03925753424657535,0.8056367579908675,0.5,41.472922374429224,1.1518100456621003,1.4433849315068492,2.595192465753424,438,123
2,125,contrast,0.8114130136986302,-0.05607579908675799,0.8674883561643836,0.5,44.64187214611872,0.8524488584474885,1.4463132420091322,2.2987623287671233,438,324
2,125,kd,0.7695063926940638,-0.038433561643835615,0.807939497716895,0.5,41.669041095890414,1.1527728310502283,1.4437643835616438,2.596537671232877,438,124
2,126,contrast,0.8136666666666668,-0.05590319634703197,0.8695714611872146,0.5,45.248926940639265,0.8393388127853881,1.4469134703196347,2.2862543378995435,438,325
2,126,kd,0.7684849315068494,-0.03908744292237443,0.8075760273972603,0.5,41.70831050228311,1.1416520547945206,1.4438762557077625,2.585532876712329,438,125
2,127,contrast,0.815501598173516,-0.05637442922374429,0.8718769406392693,0.5,45.00977168949771,0.8323922374429225,1.446467579908676,2.278856621004566,438,326
2,127,kd,0.7698789954337899,-0.03927283105022831,0.8091486301369863,0.5,41.43219178082192,1.1399116438356165,1.4433570776255706,2.5832689497716896,438,126
2,128,contrast,0.8137173515981736,-0.05621598173515981,0.8699267123287671,0.5,45.22116438356164,0.8392333333333334,1.446779908675799,2.28600799086758,438,327
2,128,kd,0.7682493150684931,-0.03991666666666666,0.808165296803653,0.5,41.62796803652968,1.1447931506849316,1.4438139269406391,2.588605707762557,438,127
2,129,contrast,0.8114817351598173,-0.056324200913242015,0.8678054794520548,0.5,45.2566894977169,0.8465593607305936,1.4468591324200912,2.2934214611872146,438,328
2,129,kd,0.7654440639269406,-0.03954977168949772,0.8049922374429224,0.5,41.66253424657534,1.155500913242009,1.4437707762557077,2.5992726027397257,438,128
2,130,contrast,0.8135810502283105,-0.05602351598173516,0.8696018264840183,0.5,45.513333333333335,0.8386824200913242,1.446806621004566,2.2854890410958904,438,329
2,130,kd,0.7698541095890411,-0.03936552511415525,0.8092212328767123,0.5,41.96239726027397,1.1388342465753425,1.4441650684931506,2.583002283105023,438,129
2,131,contrast,0.8131803652968037,-0.05594178082191781,0.8691228310502283,0.5,45.218607305936075,0.8380392694063926,1.4465801369863012,2.284619178082192,438,330
2,131,kd,0.7662568493150684,-0.03949109589041096,0.8057493150684932,0.5,41.87876712328767,1.1504456621004566,1.4443066210045663,2.5947513698630136,438,130
2,132,contrast,0.8175958904109589,-0.055812100456621,0.8734082191780822,0.5,45.27344748858447,0.8245901826484018,1.4470682648401825,2.2716584474885844,438,331
2,132,kd,0.7714525114155252,-0.03803584474885845,0.8094883561643835,0.5,41.84732876712329,1.1396052511415526,1.4439271689497717,2.5835372146118725,438,131
2,133,contrast,0.8115315068493151,-0.05557214611872146,0.8671070776255707,0.5,45.4775799086758,0.847572602739726,1.4468607305936074,2.29443401826484,438,332
2,133,kd,0.7664440639269406,-0.03772260273972603,0.8041691780821917,0.5,41.76712328767123,1.1562778538812786,1.4439267123287671,2.600204337899543,438,132
2,134,contrast,0.8166691780821917,-0.056282191780821916,0.8729506849315068,0.5,46.0175799086758,0.8199940639269406,1.4472623287671231,2.267253424657534,438,333
2,134,kd,0.7711511415525114,-0.039891780821917806,0.8110397260273973,0.5,42.18098173515982,1.1308584474885843,1.4445632420091326,2.5754150684931507,438,133
2,135,contrast,0.8152732876712329,-0.05578013698630137,0.8710566210045663,0.5,45.98267123287671,0.8267246575342465,1.447320319634703,2.2740433789954335,438,334
2,135,kd,0.7678650684931507,-0.038802739726027394,0.8066659817351598,0.5,41.83931506849315,1.1428102739726027,1.4440559360730594,2.5868687214611876,438,134
2,136,contrast,0.8133812785388128,-0.056315981735159816,0.8696949771689497,0.5,45.44509132420092,0.8387641552511416,1.4469445205479452,2.2857102739726027,438,335
2,136,kd,0.7671607305936072,-0.0397810502283105,0.8069429223744292,0.5,41.3698401826484,1.151981506849315,1.4436650684931507,2.59564497716895,438,135
2,137,contrast,0.8198577625570775,-0.05646643835616438,0.8763207762557078,0.5,45.55292237442922,0.8116892694063927,1.447155707762557,2.258844292237443,438,336
2,137,kd,0.7739109589041097,-0.03927420091324201,0.8131819634703197,0.5,41.85431506849315,1.1200408675799087,1.444106621004566,2.564148630136986,438,136
2,138,contrast,0.8146826484018265,-0.056125342465753424,0.8708036529680365,0.5,45.422785388127856,0.8325356164383562,1.4468906392694065,2.2794251141552513,438,337
2,138,kd,0.7673632420091324,-0.03899406392694064,0.8063566210045662,0.5,41.6960502283105,1.1436767123287672,1.4437723744292237,2.5874527397260274,438,137
2,139,contrast,0.8194938356164384,-0.056425570776255714,0.8759189497716895,0.5,45.27566210045662,0.8193504566210046,1.4469392694063927,2.266291780821918,438,338
2,139,kd,0.7716426940639268,-0.038847945205479455,0.8104881278538814,0.5,41.91525114155252,1.130671689497717,1.4441059360730595,2.574779452054795,438,138
2,140,contrast,0.8141591324200913,-0.05589474885844749,0.8700547945205479,0.5,45.414726027397265,0.8311171232876712,1.4469584474885844,2.278071461187215,438,339
2,140,kd,0.7695349315068494,-0.03887237442922374,0.8084063926940639,0.5,41.916598173515986,1.13574200913242,1.444454794520548,2.5801963470319635,438,139
2,141,contrast,0.816336301369863,-0.05622716894977169,0.8725675799086757,0.5,45.333698630136986,0.8259148401826484,1.4463292237442924,2.272243607305936,438,340
2,141,kd,0.7699029680365296,-0.039888812785388125,0.8097940639269406,0.5,41.55792237442922,1.1384851598173515,1.4435812785388127,2.5820650684931508,438,140
2,142,contrast,0.8173385844748858,-0.056381050228310504,0.8737173515981735,0.5,45.81020547945205,0.8178340182648401,1.4474442922374429,2.265279908675799,438,341
2,142,kd,0.7701287671232876,-0.039230593607305936,0.8093625570776256,0.5,41.411986301369865,1.135738812785388,1.4431641552511416,2.5788993150684933,438,141
2,143,contrast,0.8172063926940639,-0.05655433789954338,0.8737621004566211,0.5,45.84625570776256,0.8175664383561645,1.447595205479452,2.265159817351598,438,342
2,143,kd,0.7701358447488584,-0.03926552511415525,0.8094043378995434,0.5,42.47214611872146,1.131157305936073,1.4450650684931505,2.5762228310502286,438,142
2,144,contrast,0.8178465753424657,-0.056160045662100457,0.8740075342465753,0.5,45.64372146118722,0.8184737442922374,1.4471481735159817,2.2656235159817353,438,343
2,144,kd,0.7704089041095891,-0.03893173515981735,0.8093401826484018,0.5,42.102305936073066,1.1361029680365295,1.444329908675799,2.580434931506849,438,143
2,145,contrast,0.8136360730593607,-0.056031506849315064,0.869666210045662,0.5,45.30687214611872,0.8371152968036529,1.4467639269406392,2.283877397260274,438,344
2,145,kd,0.7668095890410959,-0.03965913242009132,0.8064646118721461,0.5,41.72486301369863,1.1504840182648401,1.4439632420091326,2.5944488584474885,438,144
2,146,contrast,0.8189260273972603,-0.056495662100456624,0.8754283105022831,0.5,45.383219178082186,0.8136109589041096,1.4468269406392693,2.2604372146118723,438,345
2,146,kd,0.7691545662100456,-0.0406244292237443,0.8097776255707763,0.5,41.775433789954334,1.1322687214611873,1.4439872146118722,2.5762568493150684,438,145
2,147,contrast,0.8164986301369863,-0.05570296803652968,0.8722036529680365,0.5,45.58851598173516,0.8231579908675799,1.4469431506849313,2.2701018264840185,438,346
2,147,kd,0.7702497716894977,-0.0387445205479452,0.8089920091324201,0.5,41.84146118721461,1.1416883561643836,1.444070776255708,2.5857577625570776,438,146
2,148,contrast,0.8191796803652969,-0.05635068493150685,0.8755319634703197,0.5,46.03335616438356,0.8110068493150685,1.4477600456621005,2.2587673515981734,438,347
2,148,kd,0.770548401826484,-0.0389458904109589,0.8094938356164383,0.5,41.9468493150685,1.1381116438356165,1.4442102739726028,2.5823198630136988,438,147
2,149,contrast,0.814706392694064,-0.056193150684931505,0.870894292237443,0.5,45.73639269406393,0.8302559360730594,1.4471593607305937,2.2774164383561644,438,348
2,149,kd,0.7669194063926941,-0.0393,0.8062228310502284,0.5,42.08609589041096,1.1427808219178082,1.444363698630137,2.587142694063927,438,148
2,150,contrast,0.81542100456621,-0.05624954337899543,0.8716703196347032,0.5,45.386689497716894,0.8286904109589042,1.44680799086758,2.2755004566210046,438,349
2,150,kd,0.767627397260274,-0.03849200913242009,0.806116210045662,0.5,41.98474885844749,1.1486438356164383,1.4446408675799087,2.5932856164383558,438,149
2,151,contrast,0.8195260273972603,-0.05626232876712329,0.8757865296803653,0.5,45.45648401826484,0.816906392694064,1.447048401826484,2.2639607305936074,438,350
2,151,kd,0.7678915525114155,-0.04088424657534247,0.8087707762557078,0.5,41.739680365296806,1.138006392694064,1.4439675799086757,2.5819773972602738,438,150
2,152,contrast,0.8187600456621005,-0.05643584474885845,0.8751956621004565,0.5,45.614999999999995,0.8145429223744292,1.4471050228310502,2.2616502283105024,438,351
2,152,kd,0.7713794520547945,-0.04000296803652968,0.8113833333333333,0.5,42.02545662100457,1.1260171232876712,1.4442641552511417,2.5702842465753424,438,151
2,153,contrast,0.8169175799086759,-0.056750684931506847,0.8736730593607306,0.5,45.63755707762557,0.8223465753424657,1.4472502283105022,2.2695977168949772,438,352
2,153,kd,0.7682591324200914,-0.04031255707762557,0.8085732876712329,0.5,42.19673515981735,1.136592922374429,1.4443913242009134,2.5809874429223747,438,152
2,154,contrast,0.8161468036529681,-0.056019406392694066,0.8721675799086758,0.5,45.96584474885845,0.8209899543378995,1.4477534246575343,2.2687406392694065,438,353
2,154,kd,0.7681691780821918,-0.038139726027397264,0.8063077625570776,0.5,42.28728310502284,1.1426132420091324,1.4445232876712328,2.5871385844748858,438,153
2,155,contrast,0.8205091324200913,-0.05715525114155251,0.8776652968036529,0.5,46.24335616438356,0.8073063926940639,1.4479335616438356,2.255237214611872,438,354
2,155,kd,0.7684187214611873,-0.04110045662100456,0.809519406392694,0.5,41.960045662100455,1.1260885844748858,1.4439819634703197,2.5700726027397263,438,154
2,156,contrast,0.8172107305936074,-0.0564851598173516,0.873696803652968,0.5,45.80276255707763,0.8219326484018266,1.4472598173515983,2.2691933789954337,438,355
2,156,kd,0.767812100456621,-0.03953127853881278,0.807341095890411,0.5,41.8463698630137,1.1385901826484017,1.4439440639269405,2.5825337899543377,438,155
2,157,contrast,0.8147162100456622,-0.056211415525114154,0.8709280821917809,0.5,45.6827397260274,0.8272892694063928,1.4472623287671231,2.2745529680365295,438,356
2,157,kd,0.7647221461187215,-0.03896666666666666,0.803689497716895,0.5,41.58132420091324,1.1492860730593606,1.4437630136986301,2.593048401826484,438,156
2,158,contrast,0.8192707762557078,-0.056195890410958904,0.8754646118721462,0.5,45.72408675799087,0.8123331050228311,1.4473559360730595,2.2596922374429225,438,357
2,158,kd,0.7701264840182649,-0.03892283105022831,0.8090468036529681,0.5,41.86609589041095,1.1316593607305936,1.4441840182648402,2.5758408675799087,438,157
2,159,contrast,0.8231216894977169,-0.05637397260273973,0.8794984018264841,0.5,45.82817351598174,0.7991917808219178,1.4474045662100457,2.2465892694063925,438,358
2,159,kd,0.7773486301369863,-0.03969634703196347,0.8170445205479452,0.5,41.61253424657534,1.1144979452054795,1.4438874429223743,2.5583844748858446,438,158
2,160,contrast,0.8191890410958904,-0.05649885844748859,0.8756869863013699,0.5,46.088013698630135,0.8075116438356165,1.4476424657534248,2.2551518264840182,438,359
2,160,kd,0.7717630136986301,-0.03914337899543379,0.8109114155251141,0.5,42.249200913242014,1.1295171232876713,1.444380821917808,2.5738997716894976,438,159
2,161,contrast,0.8177719178082192,-0.05634178082191781,0.8741141552511416,0.5,45.55328767123288,0.8222253424657534,1.4470212328767122,2.2692465753424655,438,360
2,161,kd,0.7716034246575343,-0.038511415525114154,0.8101127853881279,0.5,41.8470091324201,1.1318954337899543,1.4437470319634704,2.575642694063927,438,160
2,162,contrast,0.819954794520548,-0.05659063926940639,0.8765447488584475,0.5,46.08248858447489,0.8085031963470319,1.447898401826484,2.256400913242009,438,361
2,162,kd,0.7707961187214611,-0.03845114155251141,0.8092454337899544,0.5,42.06029680365297,1.1296513698630137,1.444444292237443,2.574093607305936,438,161
2,163,contrast,0.8213915525114155,-0.05663721461187214,0.8780276255707763,0.5,46.24792237442922,0.8018146118721461,1.4479611872146119,2.2497760273972602,438,362
2,163,kd,0.7726194063926941,-0.039159817351598174,0.8117819634703196,0.5,42.09890410958904,1.123584703196347,1.4446518264840185,2.568235388127854,438,162
2,164,contrast,0.8203175799086758,-0.05653401826484018,0.8768527397260274,0.5,45.411506849315074,0.8111237442922374,1.4468292237442921,2.2579499999999997,438,363
2,164,kd,0.7694828767123287,-0.04057168949771689,0.8100534246575343,0.5,41.88641552511415,1.1299036529680366,1.4439952054794523,2.573895890410959,438,163
2,165,contrast,0.8163742009132421,-0.05627328767123288,0.872645205479452,0.5,45.45141552511416,0.822953196347032,1.447086301369863,2.2700408675799086,438,364
2,165,kd,0.7702205479452056,-0.03782602739726027,0.8080461187214611,0.5,41.732853881278544,1.1439849315068493,1.4439511415525115,2.587935616438356,438,164
2,166,contrast,0.8157317351598173,-0.05636666666666667,0.8720997716894977,0.5,45.69367579908676,0.8233415525114155,1.4473317351598172,2.2706799086757994,438,365
2,166,kd,0.7673552511415526,-0.03849200913242009,0.8058463470319635,0.5,42.01584474885844,1.1421036529680366,1.4440888127853881,2.5861899543378994,438,165
2,167,contrast,0.8193111872146118,-0.056290639269406396,0.8756009132420091,0.5,46.0051598173516,0.8107146118721461,1.4476114155251143,2.2583299086757993,438,366
2,167,kd,0.7724461187214611,-0.03914771689497717,0.8115947488584475,0.5,42.03762557077626,1.1307623287671233,1.4442038812785387,2.5749655251141554,438,166
2,168,contrast,0.8215159817351598,-0.056568493150684934,0.8780878995433791,0.5,45.27632420091324,0.8034052511415525,1.4469404109589041,2.2503463470319636,438,367
2,168,kd,0.7729520547945206,-0.039833789954337895,0.8127844748858447,0.5,42.16002283105023,1.1221497716894977,1.4443691780821917,2.5665150684931506,438,167
2,169,contrast,0.8178993150684931,-0.05629840182648402,0.8741990867579909,0.5,45.830114155251145,0.8163164383561644,1.4472011415525114,2.26351803652968,438,368
2,169,kd,0.7705538812785387,-0.0389810502283105,0.8095372146118721,0.5,41.814611872146116,1.1361333333333332,1.4438319634703196,2.579967808219178,438,168
2,170,contrast,0.8194002283105022,-0.056516438356164385,0.8759175799086758,0.5,45.34004566210045,0.8146488584474886,1.4468002283105021,2.2614463470319635,438,369
2,170,kd,0.7682020547945206,-0.03934406392694064,0.8075474885844749,0.5,41.70824200913242,1.1452525114155252,1.4440381278538812,2.5892906392694064,438,169
3,1,contrast,0.7037043378995435,-0.03639223744292237,0.7400942922374428,0.5,41.68815068493151,1.3888267123287672,1.443136301369863,2.831962328767123,438,370
3,1,kd,0.6737093607305936,-0.04026575342465753,0.713975799086758,0.5,45.73463470319635,1.3294018264840184,1.4474757990867582,2.7768787671232875,438,170
3,2,contrast,0.7246534246575342,-0.03941095890410959,0.7640639269406393,0.5,42.06490867579909,1.2721518264840181,1.4435351598173516,2.7156874429223743,438,371
3,2,kd,0.7061728310502283,-0.04197305936073059,0.7481486301369863,0.5,45.843835616438355,1.2098650684931507,1.447822602739726,2.6576894977168948,438,171
3,3,contrast,0.7332920091324201,-0.042271461187214615,0.7755641552511415,0.5,42.13739726027397,1.2210009132420092,1.4436438356164385,2.664642694063927,438,372
3,3,kd,0.7137607305936073,-0.04278242009132421,0.7565420091324201,0.5,45.70630136986301,1.1780609589041096,1.4477497716894978,2.6258109589041094,438,172
3,4,contrast,0.7323776255707763,-0.04150639269406393,0.7738819634703197,0.5,41.90538812785388,1.2349828767123288,1.4434025114155251,2.6783842465753422,438,373
3,4,kd,0.7132134703196347,-0.040857990867579914,0.7540757990867579,0.5,45.86545662100457,1.1911687214611872,1.4479470319634702,2.63911301369863,438,173
3,5,contrast,0.7339737442922375,-0.04233926940639269,0.7763184931506849,0.5,42.60303652968037,1.2133666666666667,1.4441107305936072,2.657480821917808,438,374
3,5,kd,0.7162052511415525,-0.0425648401826484,0.7587739726027398,0.5,45.91762557077625,1.1770545662100456,1.4479783105022832,2.6250301369863016,438,174
3,6,contrast,0.7392264840182649,-0.042587899543379,0.7818132420091324,0.5,41.82949771689498,1.1993924657534245,1.4434246575342466,2.6428143835616438,438,375
3,6,kd,0.7166132420091325,-0.04209680365296804,0.7587029680365296,0.5,45.64057077625571,1.1701504566210046,1.4477904109589042,2.6179410958904112,438,175
3,7,contrast,0.7424098173515982,-0.043208447488584475,0.7856130136986301,0.5,42.30602739726027,1.17612899543379,1.4436077625570776,2.619737442922374,438,376
3,7,kd,0.7230970319634703,-0.0421013698630137,0.7652002283105023,0.5,45.84239726027398,1.1539867579908676,1.4478892694063925,2.601877625570776,438,176
3,8,contrast,0.7436897260273974,-0.043525342465753424,0.787212100456621,0.5,42.18232876712329,1.1734061643835616,1.4436367579908675,2.6170463470319634,438,377
3,8,kd,0.7243063926940639,-0.04240182648401826,0.7667093607305936,0.5,45.67075342465753,1.1512244292237441,1.4475082191780821,2.598736529680365,438,177
3,9,contrast,0.7447860730593607,-0.04459132420091324,0.7893753424657534,0.5,42.347808219178084,1.1712141552511415,1.4437534246575343,2.6149636986301372,438,378
3,9,kd,0.7251301369863015,-0.04212899543378996,0.7672561643835616,0.5,45.86086757990868,1.153902511415525,1.447724885844749,2.6016255707762554,438,178
3,10,contrast,0.7455698630136987,-0.04253219178082192,0.7881004566210046,0.5,42.48002283105023,1.170131506849315,1.4436883561643836,2.61382100456621,438,379
3,10,kd,0.7214721461187215,-0.043320091324200914,0.7647924657534247,0.5,45.97068493150685,1.1552050228310502,1.4479472602739727,2.6031511415525115,438,179
3,11,contrast,0.7393155251141552,-0.04425958904109589,0.7835735159817352,0.5,42.158881278538814,1.184866894977169,1.4434029680365297,2.6282728310502286,438,380
3,11,kd,0.7214399543378995,-0.04192557077625571,0.7633643835616439,0.5,45.54527397260274,1.1606634703196348,1.4476063926940639,2.6082700913242007,438,180
3,12,contrast,0.7472191780821917,-0.04393310502283105,0.7911518264840183,0.5,43.04486301369863,1.1495022831050228,1.4444577625570776,2.5939609589041095,438,381
3,12,kd,0.7251689497716896,-0.04344954337899543,0.7686155251141552,0.5,46.05899543378995,1.1337849315068493,1.4482634703196346,2.582049086757991,438,181
3,13,contrast,0.7410593607305936,-0.04368127853881279,0.7847401826484018,0.5,42.476506849315065,1.1838915525114155,1.4436915525114156,2.627586757990868,438,382
3,13,kd,0.7181415525114155,-0.0416703196347032,0.7598105022831051,0.5,46.11554794520548,1.1674520547945206,1.4483246575342468,2.615774429223744,438,182
3,14,contrast,0.74860799086758,-0.04494109589041096,0.7935504566210047,0.5,43.02529680365297,1.1381746575342466,1.4444675799086757,2.582645433789954,438,383
3,14,kd,0.7259335616438356,-0.0430824200913242,0.769014611872146,0.5,45.81650684931507,1.1325470319634703,1.4478420091324202,2.5803915525114154,438,183
3,15,contrast,0.7485575342465753,-0.04408196347031963,0.7926436073059361,0.5,42.261598173515985,1.1495180365296804,1.443655707762557,2.5931730593607307,438,384
3,15,kd,0.726602511415525,-0.042210958904109586,0.7688123287671232,0.5,45.6646803652968,1.136403196347032,1.4478029680365296,2.5842034246575345,438,184
3,16,contrast,0.7467529680365297,-0.04342602739726028,0.7901801369863014,0.5,43.08472602739726,1.1561554794520548,1.4448746575342466,2.601032876712329,438,385
3,16,kd,0.7210271689497717,-0.0426148401826484,0.7636431506849315,0.5,46.56267123287672,1.1470127853881278,1.4486963470319634,2.595708219178082,438,185
3,17,contrast,0.7496203196347032,-0.0440365296803653,0.7936554794520548,0.5,42.44990867579909,1.1497981735159817,1.443884703196347,2.5936833333333333,438,386
3,17,kd,0.7256363013698631,-0.04287808219178082,0.7685157534246575,0.5,46.06404109589041,1.134587899543379,1.4480616438356164,2.5826527397260275,438,186
3,18,contrast,0.7474799086757992,-0.0440351598173516,0.7915155251141553,0.5,42.56616438356164,1.157691095890411,1.4441045662100456,2.6017958904109593,438,387
3,18,kd,0.7260079908675798,-0.04283470319634704,0.7688429223744292,0.5,45.97824200913242,1.1428769406392694,1.4480716894977168,2.590948630136986,438,187
3,19,contrast,0.747880593607306,-0.0445865296803653,0.7924643835616438,0.5,43.166780821917804,1.1397707762557079,1.4446792237442923,2.5844506849315065,438,388
3,19,kd,0.7255150684931507,-0.04176917808219178,0.7672860730593607,0.5,46.12091324200913,1.142561415525114,1.4481593607305936,2.590721461187215,438,188
3,20,contrast,0.7542118721461187,-0.044252283105022834,0.7984659817351598,0.5,42.27194063926941,1.12658698630137,1.4437995433789954,2.570387214611872,438,389
3,20,kd,0.7318212328767123,-0.04110365296803653,0.7729239726027397,0.5,45.50057077625571,1.1226253424657535,1.4474143835616438,2.570040410958904,438,189
3,21,contrast,0.7482924657534247,-0.04556826484018265,0.793862100456621,0.5,42.45440639269406,1.144878310502283,1.4438006849315068,2.5886812785388127,438,390
3,21,kd,0.7249520547945205,-0.04239429223744292,0.7673438356164384,0.5,45.7341095890411,1.1412646118721461,1.4476810502283104,2.5889452054794524,438,190
3,22,contrast,0.7430698630136987,-0.04244657534246575,0.785515296803653,0.5,42.903561643835616,1.1682972602739725,1.4442333333333335,2.612531278538813,438,391
3,22,kd,0.7206522831050228,-0.043713698630136986,0.7643710045662101,0.5,45.800525114155256,1.157594292237443,1.447784703196347,2.6053803652968037,438,191
3,23,contrast,0.7466143835616439,-0.04431461187214612,0.7909269406392694,0.5,42.598401826484015,1.155267808219178,1.4442102739726028,2.599479223744292,438,392
3,23,kd,0.7261493150684932,-0.04129132420091324,0.76744200913242,0.5,45.88317351598174,1.146514611872146,1.4479760273972602,2.5944883561643834,438,192
